ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO_x,RPE_OBCINE_SIFRA_x,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO_y,RPE_OBCINE_SIFRA_y
403193,1,12.11.2018,14.09.2018,88000,0,,,,,0,15.04.2025,12.11.2018,1,2,2018,85,1447,GORENJA STRAŽA,NOVO MESTO,1291,8,,,1,NOVO MESTO,PODBREZNIK,110,,8,2,2008,1,,,66,1/1,,,,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,2,66.3,50.6," bivalni prostor | klet | odprta terasa, balkon, loža",,,510087.14,73903.88,2018,85
403214,1,12.11.2018,14.09.2018,3000,0,,,,,0,15.04.2025,12.11.2018,1,2,2018,85,1480,POTOV VRH,NOVO MESTO,827,1,,,1,,,,,,15,1850,1,,,12,1/1,,,,,,,,"1271302 - Vinska klet, zidanica",pritličje,,12,12, proizvodni prostor,,,518212.3,73194.36,2018,85
403289,1,12.11.2018,25.09.2018,65000,0,,,,,0,15.04.2025,12.11.2018,1,1,2018,85,1485,GOTNA VAS,NOVO MESTO,1088,1,,,1,NOVO MESTO,JEDINŠČICA,47,A,,1,1994,1,,,114,1/1,,,,1,,,,"1110002 - Stanovanje, ki se nahaja v krajni vrstni hiši",pritličje,2,114.1,41.7," bivalni prostor | klet | odprta terasa, balkon, loža",,,513829.2,71776.5,2018,85
370660,1,15.03.2018,12.02.2018,35700,0,,,,,0,15.04.2025,15.03.2018,1,2,2018,85,1456,NOVO MESTO,NOVO MESTO,8,191,,,1,NOVO MESTO,LJUBLJANSKA CESTA,26,,41,2,1999,1,,,42,1/1,,,,,,,,1220301 - Poslovni prostori,drugo,,41.8,41.8,-,,,512050.71,74999.77,2018,85
397702,1,15.10.2018,13.09.2018,15191.67,0,,,,,0,15.04.2025,15.10.2018,1,3,2018,85,1460,ŠENTPETER,NOVO MESTO,1461,1,,,1,OTOČEC,DOBRAVA,32,,,1,1991,1,,,197,1/6,,,,,,,,"1110003 - Stanovanje, ki se nahaja v vmesni vrstni hiši",pritličje,4,197.1,97.4," bivalni prostor | garaža | klet | odprta terasa, balkon, loža",,,516942.25,77522.62,2018,85
366401,1,14.02.2018,29.12.2017,240000,0,,,,,0,15.04.2025,14.02.2018,1,4,2018,85,1456,NOVO MESTO,NOVO MESTO,876,5,,,1,NOVO MESTO,ROZMANOVA ULICA,13,,5,5,1906,1,,,56,1/10,,,,,,,,1220301 - Poslovni prostori,pritličje,,56.3,56.3,-,,,513042.37,73846.57,2018,85
366461,1,14.02.2018,18.12.2017,80000,0,,,,,1,15.04.2025,14.02.2018,1,2,2018,85,1488,HRUŠICA,NOVO MESTO,121,1,,,1,,,,,,13,1970,1,,,52,1/1,,,,,,,,1271301 - Prostor za spravilo pridelka,pritličje,,51.6,51.6,-,,,518120.34,71578.5,2018,85
366461,1,14.02.2018,18.12.2017,80000,0,,,,,1,15.04.2025,14.02.2018,1,2,2018,85,1488,HRUŠICA,NOVO MESTO,3,1,,,1,HRUŠICA,HRUŠICA,1,,,13,1970,1,,,30,1/1,,,,,,,,1271401 - Drug kmetijski del stavbe,pritličje,,30,30,-,,,518125.22,71587.78,2018,85
366461,1,14.02.2018,18.12.2017,80000,0,,,,,1,15.04.2025,14.02.2018,1,2,2018,85,1488,HRUŠICA,NOVO MESTO,117,1,,,1,,,,,,13,2003,1,,,18,1/1,,,,,,,,1271301 - Prostor za spravilo pridelka,pritličje,,17.5,17.5,-,,,518142.52,71586.48,2018,85
366461,1,14.02.2018,18.12.2017,80000,0,,,,,1,15.04.2025,14.02.2018,1,2,2018,85,1488,HRUŠICA,NOVO MESTO,116,1,,,1,,,,,,1,2003,1,,,202,1/1,,,,2,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,2,201.7,57.7," Garaža | Klet, shramba | Kurilnica | Odprt balkon | Podstrešje | Stopnišče | Zaprta loža",,,518142.68,71570.36,2018,85
366461,1,14.02.2018,18.12.2017,80000,0,,,,,1,15.04.2025,14.02.2018,1,2,2018,85,1488,HRUŠICA,NOVO MESTO,454,1,,,1,,,,,,13,2003,1,,,25,1/1,,,,,,,,1242001 - garaža,pritličje,,25,25,-,,,518152.81,71578.94,2018,85
370608,1,15.03.2018,19.02.2018,132000,0,,,,,0,15.04.2025,15.03.2018,1,2,2018,85,1479,BRUSNICE,NOVO MESTO,332,1,,,1,RATEŽ,RATEŽ,26,,,1,1966,1,,,169,1/1,,,,1,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,5,168.8,131.7," Klet, shramba | Kurilnica | Nedokončani prostori | Odprt balkon | Odprta terasa | Podstrešje | Stopnišče",,,518236.75,75418.24,2018,85
370608,1,15.03.2018,19.02.2018,132000,0,,,,,0,15.04.2025,15.03.2018,1,2,2018,85,1479,BRUSNICE,,330,1,,,1,,,,,,13,1966,1,,,91,1/1,,,,,,,,1271401 - Drug kmetijski del stavbe,pritličje,,90.9,90.9,-,,,518220.03,75427.91,2018,85
370699,1,15.03.2018,31.01.2018,9000,0,,,,,0,15.04.2025,15.03.2018,1,1,2018,85,1484,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,243,19,,,1,,,,,19,3,2005,1,,,12,1/1,,,,,,,,1242003 - Pokrito parkirišče,pritličje,,12.4,12.4,-,,,512091.35,72876.66,2018,85
388067,1,13.07.2018,08.06.2018,78000,0,,,,,0,15.04.2025,13.07.2018,1,1,2018,85,1455,BRŠLJIN,NOVO MESTO,626,3,,,1,NOVO MESTO,ULICA DANILA BUČARJA,24,,7,14,1981,1,,,1,1/1,,,2,,,,,1274003 - Klet,klet,,0.8,0.8, klet,,,512515.58,75311.01,2018,85
