ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO_x,RPE_OBCINE_SIFRA_x,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO_y,RPE_OBCINE_SIFRA_y
345413,2,16.10.2017,10.07.2017,135709,0,,,,,0,15.04.2025,16.10.2017,1,3,2017,84,2304,NOVA GORICA,NOVA GORICA,3037,20,,,1,NOVA GORICA,DELPINOVA ULICA,18,C,20,2,2009,1,,,84,1/1,,,12,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,83.6,66.6," Klet, shramba | Odprta loža",,,395062.07,91609.12,2017,84
341829,1,15.09.2017,18.07.2017,66000,0,,,,,0,15.04.2025,15.09.2017,1,2,2017,84,2304,NOVA GORICA,NOVA GORICA,237,8,,,1,NOVA GORICA,CANKARJEVA ULICA,9,,8,1,1970,1,,,47,1/1,,,1,1,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,46.5,44.5," Klet, shramba",,,394857.47,92090.05,2017,84
340063,1,15.09.2017,11.08.2017,100000,0,,,,,0,15.04.2025,15.09.2017,1,4,2017,84,2304,NOVA GORICA,NOVA GORICA,804,43,,,1,NOVA GORICA,CANKARJEVA ULICA,50,,43,2,1976,1,,,66,1/1,,,4,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,69,61.8," Klet, shramba | Odprta loža",,,394946.07,92165.78,2017,84
340070,1,15.09.2017,10.08.2017,69500,0,,,,,0,15.04.2025,15.09.2017,1,1,2017,84,2304,NOVA GORICA,NOVA GORICA,944,4,,,1,NOVA GORICA,ULICA GRADNIKOVE BRIGADE,57,,4,2,1990,1,,,35,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,37.7,30.6," Klet, shramba | Odprta loža",,,395193.73,92464.53,2017,84
340075,1,15.09.2017,09.08.2017,58000,0,,,,,1,15.04.2025,15.09.2017,1,1,2017,84,2304,NOVA GORICA,NOVA GORICA,1775,4,,,1,NOVA GORICA,PRVOMAJSKA ULICA,4,,4,2,1961,1,,,45,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,44.6,31.3," Klet, shramba",,,394394.62,91375.67,2017,84
340110,1,15.09.2017,25.07.2017,100000,0,,,,,0,15.04.2025,15.09.2017,1,1,2017,84,2304,NOVA GORICA,NOVA GORICA,1420,2,,,1,NOVA GORICA,RUTARJEVA ULICA,4,A,2,2,1953,1,,,94,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,3,94.2,69.3," Klet, shramba | Odprt balkon",,,394760.33,91257.73,2017,84
336651,1,17.08.2017,11.07.2017,110000,0,,,,,0,15.04.2025,17.08.2017,1,1,2017,84,2304,NOVA GORICA,NOVA GORICA,3037,290,,,1,NOVA GORICA,DELPINOVA ULICA,18,B,,4,2011,1,,,10,1/1,,,,,,,,1242002 - garaža v garažni hiši,klet,,10,10,-,,,395062.07,91609.12,2017,84
336651,1,17.08.2017,11.07.2017,110000,0,,,,,0,15.04.2025,17.08.2017,1,1,2017,84,2304,NOVA GORICA,NOVA GORICA,3037,4,,,1,NOVA GORICA,DELPINOVA ULICA,18,A,4,2,2011,1,,,73,1/1,,,11,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,72.8,55.7," Klet, shramba | Odprta loža",,,395062.07,91609.12,2017,84
345551,3,16.10.2017,21.02.2017,104797.35,0,,,,,0,15.04.2025,16.10.2017,1,3,2017,84,2304,NOVA GORICA,NOVA GORICA,455,3,,,1,NOVA GORICA,BAZOVIŠKA ULICA,6,,3,2,2009,1,,,66,6/10,,,1,1,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,74.1,66.1, Odprta loža,,,394591.7,91615.35,2017,84
345551,3,16.10.2017,21.02.2017,104797.35,0,,,,,0,15.04.2025,16.10.2017,1,3,2017,84,2304,NOVA GORICA,NOVA GORICA,455,19,,,1,NOVA GORICA,BAZOVIŠKA ULICA,6,,19,2,2009,1,,,50,6/10,,,2,1,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,55.4,49.8, Odprta loža,,,394591.7,91615.35,2017,84
