ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO_x,RPE_OBCINE_SIFRA_x,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO_y,RPE_OBCINE_SIFRA_y
902895,1,15.04.2025,03.03.2025,360000,0,,,,,,22.04.2025,15.04.2025,1,5,2025,23,1959,DOMŽALE,DOMŽALE,1589,1,,,1,,,,,,14,1986,1,,,25,1/1,,,,,0,,,28 - pomožni kmetijski del stavbe,pritličje,,25,25, kmetijski prostor,,,468101.21,111175.43,2025,23
961953,1,08.09.2025,06.12.2024,10950,1,3,,,,,15.09.2025,08.09.2025,1,5,2025,23,1937,HOMEC,DOMŽALE,1382,11,,,1,,,,,341,3,2012,1,,1,12.3,1/1,,,,,0,,,16 - garažno parkirno mesto,pritličje,,12.3,12.3, garažni parkirni prostor,,,469121.23,114102.98,2025,23
959533,1,15.08.2025,25.06.2025,175000,0,,,,,,22.08.2025,15.08.2025,1,5,2025,23,1959,DOMŽALE,DOMŽALE,5576,12,,,1,DOMŽALE,LJUBLJANSKA CESTA,76,a,12,2,1982,1,,,51.9,1/1,,,,,0,,,2 - stanovanje,nadstropje,,51.9,40," bivalni prostor | klet | odprta terasa, balkon, loža",,,468569.66,111250.39,2025,23
892676,1,05.02.2025,14.11.2024,118000,0,,,,,,15.04.2025,05.02.2025,1,2,2025,23,1963,ŠTUDA,DOMŽALE,254,1,,,1,,,,,,14,1880,1,,,116.6,2/18,,,,,0,,,33 - klet,pritličje,,116.6,116.6, klet,,,468984.77,109402.64,2025,23
892676,1,05.02.2025,14.11.2024,118000,0,,,,,,15.04.2025,05.02.2025,1,2,2025,23,1963,ŠTUDA,DOMŽALE,252,7,,,1,DOMŽALE,ŠTUDLJANSKA CESTA,74,,7,2,1857,1,,,45,1/1,,,,,0,,,2 - stanovanje,nadstropje,,45,35.2, bivalni prostor | klet,,,468968.02,109395.24,2025,23
903705,1,16.04.2025,21.03.2025,150000,0,,,,,,23.04.2025,16.04.2025,1,5,2025,23,1959,DOMŽALE,DOMŽALE,4991,27,,,1,DOMŽALE,LJUBLJANSKA CESTA,88,,27,2,1982,1,,,36.1,1/1,,,,,0,,,2 - stanovanje,nadstropje,,36.1,36.1, bivalni prostor,,,468610.92,111360.81,2025,23
967502,1,15.10.2025,16.09.2025,184200,0,,,,,,22.10.2025,15.10.2025,1,5,2025,23,1959,DOMŽALE,DOMŽALE,4754,1,,,1,PODREČJE,,2,,,15,1900,1,,,76,1/1,,,,,0,,,39 - ruševina,pritličje,,76,0, ruševina,,,470039.19,111747.37,2025,23
909449,1,15.06.2025,10.05.2025,475000,0,,,,,,22.06.2025,15.06.2025,1,5,2025,23,1937,HOMEC,DOMŽALE,1379,14,,,1,PRESERJE PRI RADOMLJAH,ROJE,1,,14,2,2012,1,,,130.2,1/1,,,,,0,,,2 - stanovanje,nadstropje,,130.2,101.5," bivalni prostor | klet | odprta terasa, balkon, loža",,,469094.87,114114.93,2025,23
909449,1,15.06.2025,10.05.2025,475000,0,,,,,,22.06.2025,15.06.2025,1,5,2025,23,1937,HOMEC,DOMŽALE,1382,19,,,1,,,,,349,3,2012,1,,,12.4,1/1,,,,,0,,,16 - garažno parkirno mesto,pritličje,,12.4,12.4, garažni parkirni prostor,,,469121.23,114102.98,2025,23
909449,1,15.06.2025,10.05.2025,475000,0,,,,,,22.06.2025,15.06.2025,1,5,2025,23,1937,HOMEC,DOMŽALE,1382,18,,,1,,,,,348,3,2012,1,,,12.5,1/1,,,,,0,,,16 - garažno parkirno mesto,pritličje,,12.5,12.5, garažni parkirni prostor,,,469121.23,114102.98,2025,23
