ID_POSLA,DEJANSKA_RABA_DELA_STAVBE,OBCINA,IME_KO,NASELJE,E_CENTROID,N_CENTROID,DATUM_UVELJAVITVE,POGODBENA_CENA_ODSKODNINA,POVRSINA,CENA_M2,STEVILO_SOB,NADSTROPJE_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE
542021,2 - Stanovanje,NOVO MESTO,GORENJA STRAŽA,NOVO MESTO,510087.14,73903.88,11.06.2021,135000.0,51.0,2647.0588235294117,,,2008
582956,2 - Stanovanje,NOVO MESTO,RAGOVO,NOVO MESTO,513972.77,73532.21,10.11.2021,70000.0,30.7,2280.130293159609,,,1980
545991,1 - Stanovanje v enostanovanjski stavbi,NOVO MESTO,CEROVEC,DOLŽ,520676.05,69451.61,11.07.2021,90000.0,53.5,1682.2429906542056,,,2000
967355,2 - stanovanje,NOVO MESTO,GORENJA STRAŽA,NOVO MESTO,510119.61,73833.35,15.10.2025,195000.0,56.7,3439.153439153439,,,2007
964974,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511598.0,75160.16,06.10.2025,128645.28,46.5,2766.5651612903225,,,2023
967366,2 - stanovanje,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,512069.76,73007.22,15.10.2025,150000.0,50.1,2994.011976047904,,,1989
959934,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,DOBINDOL,URŠNA SELA,508523.37,65085.49,15.08.2025,50000.0,21.0,2380.9523809523807,,,1990
964921,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511598.0,75160.16,03.10.2025,142954.0,49.0,2917.4285714285716,,,2023
964469,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511612.35,75179.22,19.09.2025,263736.0,83.9,3143.4564958283668,,,2023
966568,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,PREČNA,KUZARJEV KAL,508902.73,75942.22,15.10.2025,295000.0,70.2,4202.279202279202,,,1850
899922,2 - stanovanje,NOVO MESTO,NOVO MESTO,NOVO MESTO,512672.25,74607.21,15.03.2025,135000.0,48.3,2795.031055900621,,,1963
972160,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,BRUSNICE,LESKOVEC,521791.1,74392.14,15.12.2025,155000.0,143.8,1077.8859527121,,,1977
962888,2 - stanovanje,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,511926.35,73276.54,10.09.2025,215000.0,66.5,3233.0827067669175,,,1984
964977,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511598.0,75160.16,06.10.2025,226300.0,84.9,2665.488810365135,,,2023
964449,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511612.35,75179.22,19.09.2025,102558.0,46.1,2224.68546637744,,,2023
968126,2 - stanovanje,NOVO MESTO,BRUSNICE,VELIKE BRUSNICE,520038.69,74434.72,19.10.2025,159948.25,50.6,3161.032608695652,,,2023
908979,2 - stanovanje,NOVO MESTO,NOVO MESTO,NOVO MESTO,512206.41,75029.12,15.06.2025,55000.0,18.8,2925.531914893617,,,1991
974091,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,RAGOVO,NOVO MESTO,514202.94,73128.63,15.12.2025,228000.0,108.8,2095.5882352941176,,,2008
968350,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,512161.86,75751.93,30.10.2025,236610.0,67.2,3520.9821428571427,,,2025
964448,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511612.35,75179.22,19.09.2025,98227.0,50.5,1945.0891089108911,,,2023
973849,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,CEROVEC,VRHE,519246.81,68287.6,15.12.2025,23000.0,39.2,586.734693877551,,,1900
903393,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513431.01,73623.23,16.04.2025,132950.0,51.3,2591.617933723197,,,1965
967769,2 - stanovanje,NOVO MESTO,NOVO MESTO,NOVO MESTO,513111.37,73906.16,15.10.2025,145000.0,98.7,1469.0982776089159,,,1956
906797,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513431.01,73623.23,16.05.2025,215300.0,65.8,3272.036474164134,,,1965
964470,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511612.35,75179.22,19.09.2025,252500.0,111.8,2258.497316636852,,,2023
962384,47 - stanovanje v dvostanovanjski stavbi,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,512427.9,73265.46,10.09.2025,90000.0,60.5,1487.603305785124,,,1937
962384,47 - stanovanje v dvostanovanjski stavbi,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,512427.9,73265.46,10.09.2025,90000.0,81.6,1102.9411764705883,,,1937
960818,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513534.95,73692.44,15.08.2025,220000.0,63.3,3475.5134281200635,,,1975
964923,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511598.0,75160.16,03.10.2025,91232.0,48.9,1865.6850715746423,,,2023
905836,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,HERINJA VAS,HERINJA VAS,516340.05,78665.66,15.05.2025,33000.0,31.6,1044.3037974683543,,,1980
956546,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513061.8,73297.03,15.07.2025,190000.0,73.5,2585.0340136054424,,,1968
957859,2 - stanovanje,NOVO MESTO,GORENJA STRAŽA,NOVO MESTO,510103.9,73865.07,15.07.2025,269000.0,74.8,3596.256684491979,,,2007
967201,2 - stanovanje,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,511887.79,72895.42,15.10.2025,133000.0,41.1,3236.009732360097,,,2008
965291,2 - stanovanje,NOVO MESTO,BRUSNICE,VELIKE BRUSNICE,520038.69,74434.72,14.10.2025,256586.76,99.5,2578.761407035176,,,2024
967188,15 - garaža,NOVO MESTO,RAGOVO,,514564.67,72859.51,15.10.2025,88274.2,102.4,862.0527343749999,,,2008
968128,2 - stanovanje,NOVO MESTO,BRUSNICE,VELIKE BRUSNICE,520038.69,74434.72,19.10.2025,256337.48,101.1,2535.4844708209694,,,2023
966914,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,512041.57,73374.94,15.10.2025,250000.0,133.1,1878.2870022539446,,,1975
964115,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513009.71,73184.74,10.09.2025,165000.0,56.1,2941.176470588235,,,1971
886432,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ZAJČJI VRH,ZAJČJI VRH PRI STOPIČAH,518677.14,70108.9,15.04.2025,161000.0,66.7,2413.793103448276,,,1999
966471,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,512001.81,73464.05,15.10.2025,150000.0,66.0,2272.7272727272725,,,1964
955633,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ZAJČJI VRH,HRIB PRI OREHKU,517790.87,71278.81,15.07.2025,20000.0,42.0,476.1904761904762,,,1811
966999,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,CEROVEC,MALI CEROVEC,517607.01,67897.78,15.10.2025,63000.0,48.0,1312.5,,,1920
960815,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513045.42,73207.8,15.08.2025,165000.0,56.3,2930.7282415630552,,,1971
959683,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,KANDIJA,NOVO MESTO,513395.85,73107.11,15.08.2025,290000.0,70.0,4142.857142857143,,,1964
908255,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ŽDINJA VAS,,513882.0,78773.0,15.06.2025,129457.0,130.0,995.8230769230769,,,2012
905169,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,512246.18,73114.77,15.05.2025,228000.0,60.0,3800.0,,,1978
896995,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513061.66,73372.54,20.02.2025,64000.0,29.5,2169.491525423729,,,1968
962361,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ŠENTPETER,LUTRŠKO SELO,518643.45,78400.16,10.09.2025,225000.0,170.5,1319.6480938416423,,,1973
968351,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,512161.86,75751.93,30.10.2025,135232.5,65.5,2064.618320610687,,,2025
964973,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511598.0,75160.16,06.10.2025,149259.72,53.6,2784.6962686567163,,,2023
900283,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513658.78,73819.92,15.03.2025,171000.0,63.5,2692.9133858267714,,,1974
906449,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,GOTNA VAS,NOVO MESTO,513711.11,71734.69,15.05.2025,375000.0,139.9,2680.4860614724803,,,1985
905570,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,CEROVEC,IGLENIK,519112.04,67250.35,15.05.2025,95000.0,65.8,1443.7689969604864,,,1850
962910,2 - stanovanje,NOVO MESTO,RAGOVO,NOVO MESTO,514010.43,73594.34,10.09.2025,140000.0,51.9,2697.495183044316,,,1981
905285,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ŽDINJA VAS,NOVO MESTO,514962.53,76649.41,15.05.2025,200000.0,61.3,3262.6427406199023,,,1968
960391,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513097.49,73139.35,15.08.2025,272500.0,79.2,3440.6565656565654,,,1946
902763,2 - stanovanje,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,511883.77,73279.77,15.04.2025,170000.0,57.0,2982.4561403508774,,,1984
973896,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513090.54,73424.66,15.12.2025,120000.0,44.4,2702.702702702703,,,1970
968129,2 - stanovanje,NOVO MESTO,BRUSNICE,VELIKE BRUSNICE,520038.69,74434.72,19.10.2025,246875.0,82.4,2996.055825242718,,,2023
900433,2 - stanovanje,NOVO MESTO,NOVO MESTO,NOVO MESTO,512908.9,73964.42,15.03.2025,83000.0,41.8,1985.6459330143541,,,1951
964450,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511612.35,75179.22,19.09.2025,200568.0,72.1,2781.8030513176145,,,2023
973589,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,NOVO MESTO,NOVO MESTO,513095.76,74667.17,15.12.2025,205000.0,58.5,3504.2735042735044,,,1960
967273,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513006.17,73425.11,15.10.2025,160000.0,70.1,2282.453637660485,,,1967
970681,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ZAJČJI VRH,HRIB PRI OREHKU,517668.98,71238.62,15.11.2025,110000.0,57.7,1906.4124783362217,,,1970
968355,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,512161.86,75751.93,30.10.2025,225160.0,65.5,3437.557251908397,,,2025
966283,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,KANDIJA,NOVO MESTO,512655.84,73080.46,15.10.2025,260000.0,102.5,2536.5853658536585,,,1970
908512,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,KANDIJA,NOVO MESTO,512531.64,73263.78,15.06.2025,315000.0,130.6,2411.944869831547,,,1930
970685,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ŠENTPETER,OTOČEC,517047.4,77341.77,15.11.2025,900000.0,116.0,7758.620689655172,,,1993
910021,2 - stanovanje,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,512205.09,73306.12,16.06.2025,42950.0,22.3,1926.0089686098654,,,1978
964942,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511598.0,75160.16,03.10.2025,167876.0,53.7,3126.182495344506,,,2023
902229,2 - stanovanje,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,512071.15,72935.92,15.04.2025,160100.0,38.1,4202.099737532808,,,2002
902140,2 - stanovanje,NOVO MESTO,NOVO MESTO,NOVO MESTO,512962.43,74688.16,15.04.2025,150000.0,66.4,2259.0361445783133,,,1967
902223,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,GABRJE,GABRJE,520977.18,71722.25,15.04.2025,160000.0,61.2,2614.37908496732,,,1980
905163,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,512999.89,73332.38,15.05.2025,90000.0,29.4,3061.2244897959185,,,1957
957722,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,512561.54,72367.48,15.07.2025,183981.61,111.5,1650.0592825112105,,,1927
964462,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511612.35,75179.22,19.09.2025,139612.0,43.1,3239.2575406032483,,,2023
964954,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511598.0,75160.16,03.10.2025,147000.0,73.6,1997.2826086956522,,,2023
964461,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511612.35,75179.22,19.09.2025,203594.0,73.2,2781.3387978142077,,,2023
965760,2 - stanovanje,NOVO MESTO,NOVO MESTO,NOVO MESTO,513329.47,74658.59,15.10.2025,90975.39,23.5,3871.2931914893616,,,1983
966604,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513011.91,73390.08,15.10.2025,150000.0,47.4,3164.5569620253164,,,1959
909857,2 - stanovanje,NOVO MESTO,NOVO MESTO,NOVO MESTO,513406.76,74703.04,16.06.2025,91000.0,26.2,3473.282442748092,,,1980
968117,2 - stanovanje,NOVO MESTO,BRUSNICE,VELIKE BRUSNICE,520057.49,74471.99,18.10.2025,245500.0,77.9,3151.476251604621,,,2024
902191,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,CEROVEC,VELIKI CEROVEC,518080.18,67108.35,15.04.2025,20000.0,39.0,512.8205128205128,,,1900
901639,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,512475.08,73065.42,15.04.2025,200000.0,71.9,2781.6411682892904,,,1968
965523,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,NOVO MESTO,NOVO MESTO,513205.85,74818.27,15.10.2025,222391.64,120.0,1853.2636666666667,,,1970
965964,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513472.9,73212.99,15.10.2025,100000.0,47.0,2127.659574468085,,,1965
904937,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,BRŠLJIN,NOVO MESTO,514424.4,75941.8,15.05.2025,160000.0,104.0,1538.4615384615386,,,1960
960945,2 - stanovanje,NOVO MESTO,NOVO MESTO,NOVO MESTO,512206.41,75029.12,15.08.2025,58000.0,18.8,3085.106382978723,,,1991
966282,2 - stanovanje,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,512001.26,73297.27,15.10.2025,138000.0,43.7,3157.894736842105,,,1984
962911,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513602.13,73424.64,10.09.2025,225000.0,66.5,3383.4586466165415,,,1975
964454,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511612.35,75179.22,19.09.2025,127160.0,43.1,2950.348027842227,,,2023
964447,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511612.35,75179.22,19.09.2025,170042.0,59.6,2853.0536912751677,,,2023
963670,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,NOVO MESTO,NOVO MESTO,513098.85,73603.78,10.09.2025,265000.0,36.3,7300.275482093664,,,1910
902139,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513472.9,73212.99,15.04.2025,131000.0,30.1,4352.159468438538,,,1965
957368,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513296.35,73354.86,15.07.2025,180000.0,61.2,2941.176470588235,,,1963
898948,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513600.0,73699.83,15.03.2025,210000.0,78.7,2668.3608640406605,,,1975
964943,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511598.0,75160.16,03.10.2025,143645.0,46.3,3102.4838012958967,,,2023
905170,2 - stanovanje,NOVO MESTO,NOVO MESTO,NOVO MESTO,513562.02,74746.79,15.05.2025,130000.0,42.3,3073.2860520094564,,,1982
968123,2 - stanovanje,NOVO MESTO,BRUSNICE,VELIKE BRUSNICE,520057.49,74471.99,19.10.2025,248000.0,82.4,3009.7087378640776,,,2023
746891,2 - stanovanje,NOVO MESTO,NOVO MESTO,NOVO MESTO,511823.38,74685.37,19.05.2025,56130.22,30.3,1852.482508250825,,,1950
967210,2 - stanovanje,NOVO MESTO,GORENJA STRAŽA,NOVO MESTO,510119.61,73833.35,15.10.2025,207000.0,53.6,3861.9402985074626,,,2007
961014,2 - stanovanje,NOVO MESTO,BRŠLJIN,,511615.17,75068.55,15.08.2025,220000.0,73.7,2985.0746268656717,,,2025
897532,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513442.41,73578.62,20.02.2025,55000.0,12.2,4508.196721311476,,,1960
971212,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513463.9,73704.92,15.11.2025,331000.0,81.3,4071.340713407134,,,2008
894405,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513061.66,73372.54,06.02.2025,57000.0,21.5,2651.1627906976746,,,1968
902171,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,512975.89,73099.4,15.04.2025,155000.0,53.9,2875.69573283859,,,1971
968356,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,512161.86,75751.93,30.10.2025,250000.0,74.8,3342.245989304813,,,2025
970172,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513456.66,73651.24,15.11.2025,150000.0,55.6,2697.841726618705,,,1937
959559,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513377.87,73359.5,15.08.2025,100000.0,67.7,1477.1048744460857,,,1959
973722,47 - stanovanje v dvostanovanjski stavbi,NOVO MESTO,KANDIJA,NOVO MESTO,512559.84,73179.1,15.12.2025,182000.0,73.8,2466.1246612466125,,,1960
973722,47 - stanovanje v dvostanovanjski stavbi,NOVO MESTO,KANDIJA,NOVO MESTO,512559.84,73179.1,15.12.2025,182000.0,80.6,2258.064516129032,,,1960
905937,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,BRŠLJIN,NOVO MESTO,512505.92,75663.58,15.05.2025,355000.0,138.8,2557.636887608069,,,1980
968121,2 - stanovanje,NOVO MESTO,BRUSNICE,VELIKE BRUSNICE,520038.69,74434.72,18.10.2025,240560.0,82.0,2933.6585365853657,,,2024
967000,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,511456.96,72998.94,15.10.2025,121000.0,200.3,604.0938592111831,,,1957
969637,2 - stanovanje,NOVO MESTO,NOVO MESTO,NOVO MESTO,512162.4,74851.53,15.11.2025,115000.0,43.2,2662.037037037037,,,1968
967120,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513637.84,73785.09,15.10.2025,75000.0,21.4,3504.672897196262,,,1974
964451,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511612.35,75179.22,19.09.2025,154892.0,47.9,3233.6534446764094,,,2023
961265,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,GOTNA VAS,NOVO MESTO,513277.95,72149.38,15.08.2025,200000.0,79.3,2522.068095838588,,,2023
964922,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511598.0,75160.16,03.10.2025,143850.0,72.8,1975.9615384615386,,,2023
970812,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,512380.9,73279.25,15.11.2025,275000.0,113.3,2427.1844660194174,,,1967
973108,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,POTOV VRH,POTOV VRH,517728.6,74394.07,15.12.2025,32031.05,33.6,953.3050595238095,,,1990
964464,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511612.35,75179.22,19.09.2025,98000.0,44.7,2192.393736017897,,,2023
961163,47 - stanovanje v dvostanovanjski stavbi,NOVO MESTO,VELIKI PODLJUBEN,,509328.36,71534.6,15.08.2025,240000.0,109.7,2187.784867821331,,,2025
902095,2 - stanovanje,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,511871.11,73293.46,15.04.2025,150000.0,59.8,2508.361204013378,,,1984
902565,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,DOBINDOL,URŠNA SELA,509735.41,65810.3,15.04.2025,93000.0,84.2,1104.5130641330165,,,1990
973759,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ZAJČJI VRH,HRIB PRI OREHKU,517850.27,71429.29,15.12.2025,60000.0,45.8,1310.043668122271,,,1988
964976,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511598.0,75160.16,06.10.2025,203508.0,74.1,2746.3967611336034,,,2023
964934,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511598.0,75160.16,03.10.2025,177960.0,61.4,2898.3713355048862,,,2023
970100,2 - stanovanje,NOVO MESTO,GORENJA STRAŽA,NOVO MESTO,510085.78,73906.44,15.11.2025,230000.0,75.1,3062.583222370173,,,2008
896190,2 - stanovanje,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,511934.98,73221.88,19.02.2025,165000.0,56.7,2910.0529100529097,,,1984
902393,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513128.07,73303.98,15.04.2025,195080.0,75.1,2597.603195739015,,,1953
968118,2 - stanovanje,NOVO MESTO,BRUSNICE,VELIKE BRUSNICE,520038.69,74434.72,18.10.2025,158316.13,50.7,3122.606114398422,,,2024
900243,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,VINJA VAS,PRISTAVA,514885.03,65791.42,15.03.2025,140000.0,62.8,2229.299363057325,,,1966
963111,2 - stanovanje,NOVO MESTO,GORENJA STRAŽA,NOVO MESTO,510085.78,73906.44,10.09.2025,190000.0,50.6,3754.9407114624505,,,2008
973104,2 - stanovanje,NOVO MESTO,GORENJA STRAŽA,NOVO MESTO,510119.61,73833.35,15.12.2025,190000.0,74.8,2540.1069518716577,,,2007
964975,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511598.0,75160.16,06.10.2025,89294.0,42.5,2101.035294117647,,,2023
966599,2 - stanovanje,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,512806.54,72601.66,15.10.2025,80934.09,130.1,622.0913912375096,,,1976
971073,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,512358.48,73467.67,15.11.2025,330000.0,175.4,1881.4139110604333,,,1965
964465,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511612.35,75179.22,19.09.2025,134000.0,41.1,3260.340632603406,,,2023
970426,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,GOTNA VAS,NOVO MESTO,512776.87,72295.91,15.11.2025,330000.0,176.7,1867.5721561969442,,,2005
964455,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511612.35,75179.22,19.09.2025,107742.0,51.9,2075.9537572254335,,,2023
902647,2 - stanovanje,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,511910.09,73238.43,15.04.2025,180000.0,67.5,2666.6666666666665,,,1984
904722,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,GOTNA VAS,NOVO MESTO,512658.63,72327.94,15.05.2025,265000.0,237.6,1115.3198653198654,,,1970
974054,2 - stanovanje,NOVO MESTO,NOVO MESTO,NOVO MESTO,513428.2,74706.96,15.12.2025,210000.0,55.5,3783.7837837837837,,,1980
966073,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,POTOV VRH,VELIKI SLATNIK,518511.74,72149.9,15.10.2025,130000.0,38.0,3421.0526315789475,,,1998
971152,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,511893.55,73532.24,15.11.2025,400000.0,80.1,4993.757802746567,,,1954
970477,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513033.13,73117.63,15.11.2025,160000.0,56.0,2857.1428571428573,,,1972
964941,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511598.0,75160.16,03.10.2025,90725.0,44.8,2025.1116071428573,,,2023
903485,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513017.53,73078.32,16.04.2025,152500.0,56.9,2680.1405975395433,,,1972
900234,2 - stanovanje,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,512002.31,72849.41,15.03.2025,141000.0,40.4,3490.09900990099,,,2006
968119,2 - stanovanje,NOVO MESTO,BRUSNICE,VELIKE BRUSNICE,520057.49,74471.99,18.10.2025,163212.5,50.9,3206.532416502947,,,2024
897132,2 - stanovanje,NOVO MESTO,KANDIJA,NOVO MESTO,513600.0,73699.83,20.02.2025,172000.0,65.0,2646.153846153846,,,1975
964467,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511612.35,75179.22,19.09.2025,205708.0,73.1,2814.0629274965804,,,2023
900069,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ZAJČJI VRH,HRIB PRI OREHKU,517677.23,71645.24,15.03.2025,137000.0,74.2,1846.3611859838275,,,1972
956829,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,NOVO MESTO,NOVO MESTO,513147.03,73965.59,15.07.2025,175000.0,80.0,2187.5,,,1850
970667,2 - stanovanje,NOVO MESTO,RAGOVO,NOVO MESTO,513953.17,73589.85,15.11.2025,160000.0,71.9,2225.312934631432,,,1980
965292,2 - stanovanje,NOVO MESTO,BRUSNICE,VELIKE BRUSNICE,520038.69,74434.72,14.10.2025,245500.0,77.9,3151.476251604621,,,2024
964979,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511598.0,75160.16,06.10.2025,160331.0,72.8,2202.348901098901,,,2023
963694,2 - stanovanje,NOVO MESTO,NOVO MESTO,NOVO MESTO,512892.49,74092.77,10.09.2025,117600.0,57.8,2034.6020761245675,,,1905
896727,2 - stanovanje,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,512010.63,73155.21,20.02.2025,118000.0,51.2,2304.6875,,,1988
906401,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,KANDIJA,NOVO MESTO,513098.05,73388.37,15.05.2025,270000.0,71.6,3770.9497206703913,,,1969
964459,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511612.35,75179.22,19.09.2025,117000.0,40.9,2860.635696821516,,,2023
902693,1 - stanovanje v enostanovanjski stavbi,NOVO MESTO,ŠMIHEL PRI NOVEM MESTU,NOVO MESTO,512716.11,72458.61,15.04.2025,58000.0,156.0,371.79487179487177,,,2022
964468,2 - stanovanje,NOVO MESTO,BRŠLJIN,NOVO MESTO,511612.35,75179.22,19.09.2025,190777.0,73.3,2602.68758526603,,,2023
