ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO_x,RPE_OBCINE_SIFRA_x,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO_y,RPE_OBCINE_SIFRA_y
435247,1,15.07.2019,21.05.2019,69000,0,,,,,0,15.04.2025,15.07.2019,1,1,2019,133,964,VELENJE,VELENJE,3654,7,,,1,VELENJE,KOŽELJSKEGA ULICA,5,,7,2,1978,1,,,58,1/1,,,,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,2,57.8,48.3," bivalni prostor | klet | odprta terasa, balkon, loža",,,509889.59,135134.61,2019,133
435238,1,15.07.2019,21.05.2019,89000,0,,,,,0,15.04.2025,15.07.2019,1,1,2019,133,964,VELENJE,VELENJE,2138,5,,,1,VELENJE,JENKOVA CESTA,21,,5,2,1964,1,,,76,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,75.6,59.9," bivalni prostor | klet | odprta terasa, balkon, loža",,,508488.41,135873.62,2019,133
435245,1,15.07.2019,15.05.2019,70000,0,,,,,0,15.04.2025,15.07.2019,1,1,2019,133,964,VELENJE,VELENJE,3483,3,,,1,VELENJE,KARDELJEV TRG,3,,3,2,1981,1,,,63,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,62.9,52," bivalni prostor | klet | odprta terasa, balkon, loža",,,509274.1,135697.39,2019,133
433800,1,15.07.2019,04.06.2019,30000,0,,,,,0,15.04.2025,15.07.2019,1,4,2019,133,964,VELENJE,VELENJE,1236,49,,,1,VELENJE,KERSNIKOVA CESTA,13,,49,2,1973,1,,,25,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,1,24.8,24.8, bivalni prostor,,,508369.28,136088.9,2019,133
412271,1,04.02.2019,26.10.2018,82500,0,,,,,0,15.04.2025,04.02.2019,1,1,2019,133,964,VELENJE,VELENJE,2044,38,,,1,VELENJE,PREŠERNOVA CESTA,22,C,38,2,1974,1,,,80,1/1,,,3,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,80.1,64.9," bivalni prostor | klet | odprta terasa, balkon, loža",,,508403.25,135575.74,2019,133
431812,1,17.06.2019,16.04.2019,110000,0,,,,,0,15.04.2025,17.06.2019,1,1,2019,133,964,VELENJE,VELENJE,2536,5,,,1,VELENJE,JURČIČEVA CESTA,2,,5,2,1957,1,,,92,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,92.4,75.6," bivalni prostor | klet | odprta terasa, balkon, loža",,,508639.1,135958.07,2019,133
431830,1,17.06.2019,17.04.2019,55000,0,,,,,0,15.04.2025,17.06.2019,1,1,2019,133,964,VELENJE,VELENJE,1239,1,,,1,VELENJE,KIDRIČEVA CESTA,55,,1,2,1976,1,,,50,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,klet,2,50,50, bivalni prostor,,,508253.53,136066.59,2019,133
430650,1,17.06.2019,05.12.2018,60000,1,3,,,,0,15.04.2025,17.06.2019,1,3,2019,133,964,VELENJE,VELENJE,4905,4,,,1,VELENJE,KOSOVELOVA ULICA,4,C,4,2,2018,1,,1,67.8,1/1,,,,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,3,67.8,67.8, bivalni prostor,,,509864.98,136478.1,2019,133
430650,1,17.06.2019,05.12.2018,60000,1,3,,,,0,15.04.2025,17.06.2019,1,3,2019,133,964,VELENJE,VELENJE,4906,252,,,1,,,,,,3,2018,1,,1,14.4,1/1,,,,,,,,1242003 - Pokrito parkirišče,klet,,14.4,14.4, garažni parkirni prostor,,,509853.9,136453.37,2019,133
430063,1,17.06.2019,30.11.2018,72462.99,1,3,,,,0,15.04.2025,17.06.2019,1,1,2019,133,964,VELENJE,VELENJE,4906,220,,,1,,,,,,3,2018,1,,1,14.4,1/1,,,,,,,,1242003 - Pokrito parkirišče,klet,,14.4,14.4, garažni parkirni prostor,,,509853.9,136453.37,2019,133
430063,1,17.06.2019,30.11.2018,72462.99,1,3,,,,0,15.04.2025,17.06.2019,1,1,2019,133,964,VELENJE,VELENJE,4906,107,,,1,,,,,,14,2018,1,,1,3,1/1,,,,,,,,1274003 - Klet,klet,,3,3, klet,,,509853.9,136453.37,2019,133
430063,1,17.06.2019,30.11.2018,72462.99,1,3,,,,0,15.04.2025,17.06.2019,1,1,2019,133,964,VELENJE,VELENJE,4905,43,,,1,VELENJE,KOSOVELOVA ULICA,4,C,43,2,2018,1,,1,44.5,1/1,,,3,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,2,44.5,35.8," bivalni prostor | odprta terasa, balkon, loža",,,509864.98,136478.1,2019,133
429305,1,17.06.2019,16.05.2019,130000,0,,,,,0,15.04.2025,17.06.2019,1,1,2019,133,964,VELENJE,VELENJE,2967,1,,,1,VELENJE,ŽUPANČIČEVA ULICA,13,,,1,1970,1,,,165,1/1,,,,,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,6,172.7,95.1," bivalni prostor | garaža | klet | odprta terasa, balkon, loža",,,509542.8,136295.9,2019,133
432422,1,27.06.2019,24.01.2019,119933.98,1,3,,,,1,15.04.2025,27.06.2019,1,1,2019,133,964,VELENJE,VELENJE,4906,80,,,1,,,,,,14,2018,1,,1,3,1/1,,,,,,,,1274003 - Klet,klet,,3,3, klet,,,509853.9,136453.37,2019,133
432422,1,27.06.2019,24.01.2019,119933.98,1,3,,,,1,15.04.2025,27.06.2019,1,1,2019,133,964,VELENJE,VELENJE,4906,231,,,1,,,,,,3,2018,1,,1,14.4,1/1,,,,,,,,1242003 - Pokrito parkirišče,klet,,14.4,14.4, garažni parkirni prostor,,,509853.9,136453.37,2019,133
432422,1,27.06.2019,24.01.2019,119933.98,1,3,,,,1,15.04.2025,27.06.2019,1,1,2019,133,964,VELENJE,VELENJE,4905,15,,,1,VELENJE,KOSOVELOVA ULICA,4,C,15,2,2018,1,,1,72.7,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,72.7,67.8," bivalni prostor | odprta terasa, balkon, loža",,,509864.98,136478.1,2019,133
432422,1,27.06.2019,24.01.2019,119933.98,1,3,,,,1,15.04.2025,27.06.2019,1,1,2019,133,964,VELENJE,VELENJE,4906,232,,,1,,,,,,3,2018,1,,1,14.4,1/1,,,,,,,,1242003 - Pokrito parkirišče,klet,,14.4,14.4, garažni parkirni prostor,,,509853.9,136453.37,2019,133
432410,1,27.06.2019,10.12.2018,132018.68,1,3,,,,1,15.04.2025,27.06.2019,1,1,2019,133,964,VELENJE,VELENJE,4906,24,,,1,,,,,,14,2018,1,,1,2.9,1/1,,,,,,,,1274003 - Klet,klet,,2.9,2.9, klet,,,509853.9,136453.37,2019,133
432410,1,27.06.2019,10.12.2018,132018.68,1,3,,,,1,15.04.2025,27.06.2019,1,1,2019,133,964,VELENJE,VELENJE,4906,145,,,1,,,,,,3,2018,1,,1,14.4,1/1,,,,,,,,1242003 - Pokrito parkirišče,klet,,14.4,14.4, garažni parkirni prostor,,,509853.9,136453.37,2019,133
432410,1,27.06.2019,10.12.2018,132018.68,1,3,,,,1,15.04.2025,27.06.2019,1,1,2019,133,964,VELENJE,VELENJE,4906,144,,,1,,,,,,3,2018,1,,1,14.4,1/1,,,,,,,,1242003 - Pokrito parkirišče,klet,,14.4,14.4, garažni parkirni prostor,,,509853.9,136453.37,2019,133
432410,1,27.06.2019,10.12.2018,132018.68,1,3,,,,1,15.04.2025,27.06.2019,1,1,2019,133,964,VELENJE,VELENJE,4903,14,,,1,VELENJE,KOSOVELOVA ULICA,4,A,14,2,2018,1,,1,81.9,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,4,81.9,73.2," bivalni prostor | odprta terasa, balkon, loža",,,509820.91,136414.18,2019,133
