ID_POSLA,VRSTA_KUPOPRODAJNEGA_POSLA,DATUM_UVELJAVITVE,DATUM_SKLENITVE_POGODBE,POGODBENA_CENA_ODSKODNINA,VKLJUCENOST_DDV,STOPNJA_DDV,DATUM_IZTEKA_LIZINGA,DATUM_PRENEHANJA_LIZINGA,OPOMBE_O_PRAVNEM_POSLU,POSREDOVANJE_NEPREMICNINSKE_AGENCIJE,DATUM_ZADNJE_SPREMEMBE_POSLA,DATUM_ZADNJE_UVELJAVITVE_POSLA,VRSTA_AKTA,TRZNOST_POSLA,LETO_x,RPE_OBCINE_SIFRA_x,SIFRA_KO,IME_KO,OBCINA,STEVILKA_STAVBE,STEVILKA_DELA_STAVBE,PARCELNA_STEVILKA_ZA_GEOLOKACIJO,INTERNA_OZNAKA_DELA_STAVBE,EVIDENTIRANOST_DELA_STAVBE,NASELJE,ULICA,HISNA_STEVILKA,DODATEK_HS,STEVILKA_STANOVANJA_ALI_POSLOVNEGA_PROSTORA,VRSTA_DELA_STAVBE,LETO_IZGRADNJE_DELA_STAVBE,STAVBA_JE_DOKONCANA,GRADBENA_FAZA,NOVOGRADNJA,PRODANA_POVRSINA,PRODANI_DELEZ_DELA_STAVBE,PRODANA_POVRSINA_DELA_STAVBE,PRODANA_UPORABNA_POVRSINA_DELA_STAVBE,NADSTROPJE_DELA_STAVBE,STEVILO_ZUNANJIH_PARKIRNIH_MEST,ATRIJ,POVRSINA_ATRIJA,OPOMBE_O_NEPREMICNINI,DEJANSKA_RABA_DELA_STAVBE,LEGA_DELA_STAVBE_V_STAVBI,STEVILO_SOB,POVRSINA_DELA_STAVBE,UPORABNA_POVRSINA,PROSTORI_DELA_STAVBE,POGODBENA_CENA_DELA_STAVBE,STOPNJA_DDV_DELA_STAVBE,E_CENTROID,N_CENTROID,LETO_y,RPE_OBCINE_SIFRA_y
272035,1,14.07.2016,30.05.2016,75000,0,,,,,0,15.04.2025,14.07.2016,1,4,2016,50,2583,PODGORJE,KOPER,19,2,,,1,PODGORJE,PODGORJE,1,,2,2,1900,1,,,129,7/10,,,1,2,,,,1121002 - Stanovanje v krajni vrstni hiši z dvema stanovanjema,nadstropje,4,129,108.2," Klet, shramba",,,417544.32,44383.75,2016,50
243278,1,15.01.2016,30.11.2015,75000,0,,,,,0,15.04.2025,15.01.2016,1,1,2016,50,2605,KOPER,KOPER,927,2,,,1,KOPER,VOJKOVO NABREŽJE,20,,2,2,1961,1,,,67,1/1,,,2,1,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,klet,3,66.8,60.1, Drvarnica | Zaprt balkon,,,401227.89,45948.51,2016,50
278065,1,16.08.2016,10.05.2016,139000,0,,,,,0,15.04.2025,16.08.2016,1,2,2016,50,2606,SEMEDELA,KOPER,3981,1,,,1,KOPER,ULICA VENA PILONA,14,,1,2,1981,1,,,142,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,2,59,50.5, Odprt balkon,,,399397.96,45453.89,2016,50
278085,1,16.08.2016,17.06.2016,80000,0,,,,menjalna pogodba z nepr. k.o. Malija,0,15.04.2025,16.08.2016,1,4,2016,50,2605,KOPER,KOPER,1157,6,,,1,KOPER,PRISTANIŠKA ULICA,5,,6,2,1960,1,,,77,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,77.1,63," Klet, shramba | Zaprt balkon",,,400541.5,45989.49,2016,50
263315,1,17.05.2016,31.03.2016,139000,0,,,,,1,15.04.2025,17.05.2016,1,2,2016,50,2601,GABROVICA,KOPER,70,1,,,1,GABROVICA PRI ČRNEM KALU,GABROVICA PRI ČRNEM KALU,28,A,,1,1991,1,,,176,1/1,,,,,,,,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,pritličje,3,175.7,61.4," Garaža | Klet, shramba | Nedokončani prostori | Odprt balkon | Odprta terasa | Stopnišče",,,411653.98,47236.21,2016,50
242387,1,15.01.2016,22.12.2015,140000,0,,,,,0,15.04.2025,15.01.2016,1,1,2016,50,2606,SEMEDELA,KOPER,819,4,,,1,KOPER,ROZMANOVA ULICA,35,,4,2,1972,1,,,72,1/1,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,3,72.1,60.1," Klet, shramba | Zaprt balkon",,,400466.2,44836.13,2016,50
272617,1,14.07.2016,26.05.2016,98000,0,,,,,0,15.04.2025,14.07.2016,1,3,2016,50,2605,KOPER,KOPER,158,40,,,1,KOPER,MUZEJSKI TRG,4,,40,2,1960,1,,,59,127/5000,,,2,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,pritličje,1,58.8,18, Drvarnica,,,400657.45,46278.98,2016,50
272617,1,14.07.2016,26.05.2016,98000,0,,,,,0,15.04.2025,14.07.2016,1,3,2016,50,2605,KOPER,KOPER,158,22,,,1,KOPER,MUZEJSKI TRG,4,,22,2,1960,1,,,66,1/1,,,5,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,65.7,37.2, Drvarnica | Odprt balkon,,,400657.45,46278.98,2016,50
271510,1,14.07.2016,17.06.2016,117000,0,,,,,0,15.04.2025,14.07.2016,1,1,2016,50,2606,SEMEDELA,KOPER,3946,6,,,1,KOPER,KROŽNA CESTA,2,,6,2,1979,1,,,63,1/1,,,1,,,,,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,nadstropje,3,67.9,62.9," Klet, shramba | Odprt balkon",,,399271.12,45505.89,2016,50
240241,1,05.01.2016,09.12.2015,140000,1,3,,,,0,15.04.2025,05.01.2016,1,2,2016,50,2612,SVETI ANTON,KOPER,1148,2,,,1,SV. ANTON,TURKI,66,,2,2,2007,0,4,1,120.35,1/1,,,1,2,,,,"1120000 - Stanovanje, neprimerno za bivanje, v stavbi z dvema ali več stanovanji",nadstropje,4,120.4,0,-,,,408174.86,43524.51,2016,50
